"11/10/2019 - 07:03","remote_ec_raw","0"
"11/10/2019 - 07:03","remote_vwc","0.497181"
"11/10/2019 - 07:03","remote_battery","3.36123"
"11/10/2019 - 07:03","remote_temp_raw","609"
"11/10/2019 - 07:03","remote_soil_capacitive","2.06894"
"11/10/2019 - 07:03","gateway_humidity","58.2245"
"11/10/2019 - 07:03","remote_soil_ec","0"
"11/10/2019 - 07:04","gateway_temp","21.5859"
"11/10/2019 - 07:04","remote_e_raw","4095"
"11/10/2019 - 07:04","remote_soil_temp","20.9"
"11/10/2019 - 07:04","gateway_pressure","1023.8"
"11/10/2019 - 07:04","remote_ec_raw","0"
"11/10/2019 - 07:04","remote_vwc","0.497181"
"11/10/2019 - 07:04","remote_battery","3.35478"
"11/10/2019 - 07:04","remote_temp_raw","609"
"11/10/2019 - 07:04","remote_soil_capacitive","2.07056"
"11/10/2019 - 07:04","gateway_humidity","59.4471"
"11/10/2019 - 07:04","remote_soil_ec","0"
"11/10/2019 - 07:06","gateway_temp","21.6367"
"11/10/2019 - 07:06","remote_e_raw","4095"
"11/10/2019 - 07:06","remote_soil_temp","20.9"
"11/10/2019 - 07:06","gateway_pressure","1023.79"
"11/10/2019 - 07:06","remote_ec_raw","0"
"11/10/2019 - 07:06","remote_vwc","0.497181"
"11/10/2019 - 07:06","remote_battery","3.36123"
"11/10/2019 - 07:06","remote_temp_raw","609"
"11/10/2019 - 07:06","remote_soil_capacitive","2.06894"
"11/10/2019 - 07:06","gateway_humidity","59.4417"
"11/10/2019 - 07:06","remote_soil_ec","0"
"11/10/2019 - 07:08","gateway_temp","21.6773"
"11/10/2019 - 07:08","remote_e_raw","4095"
"11/10/2019 - 07:08","remote_soil_temp","20.9"
"11/10/2019 - 07:08","gateway_pressure","1023.79"
"11/10/2019 - 07:08","remote_ec_raw","0"
"11/10/2019 - 07:08","remote_vwc","0.497181"
"11/10/2019 - 07:08","remote_battery","3.1582"
"11/10/2019 - 07:08","remote_temp_raw","609"
"11/10/2019 - 07:08","remote_soil_capacitive","2.07217"
"11/10/2019 - 07:08","gateway_humidity","58.9624"
"11/10/2019 - 07:08","remote_soil_ec","0"
"11/10/2019 - 07:09","gateway_temp","21.7436"
"11/10/2019 - 07:09","remote_e_raw","4095"
"11/10/2019 - 07:09","remote_soil_temp","20.9"
"11/10/2019 - 07:09","gateway_pressure","1023.76"
"11/10/2019 - 07:09","remote_ec_raw","0"
"11/10/2019 - 07:09","remote_vwc","0.497181"
"11/10/2019 - 07:09","remote_battery","3.35478"
"11/10/2019 - 07:09","remote_temp_raw","609"
"11/10/2019 - 07:09","remote_soil_capacitive","2.077"
"11/10/2019 - 07:09","gateway_humidity","58.6911"
"11/10/2019 - 07:09","remote_soil_ec","0"
"11/10/2019 - 07:11","gateway_temp","21.718"
"11/10/2019 - 07:11","remote_e_raw","4095"
"11/10/2019 - 07:11","remote_soil_temp","20.9"
"11/10/2019 - 07:11","gateway_pressure","1023.69"
"11/10/2019 - 07:11","remote_ec_raw","0"
"11/10/2019 - 07:11","remote_vwc","0.497181"
"11/10/2019 - 07:11","remote_battery","3.36123"
"11/10/2019 - 07:11","remote_temp_raw","609"
"11/10/2019 - 07:11","remote_soil_capacitive","2.07539"
"11/10/2019 - 07:11","gateway_humidity","58.5624"
"11/10/2019 - 07:11","remote_soil_ec","0"
"11/10/2019 - 07:12","gateway_temp","21.7385"
"11/10/2019 - 07:12","remote_e_raw","4095"
"11/10/2019 - 07:12","remote_soil_temp","20.9"
"11/10/2019 - 07:12","gateway_pressure","1023.7"
"11/10/2019 - 07:12","remote_ec_raw","0"
"11/10/2019 - 07:12","remote_vwc","0.497181"
"11/10/2019 - 07:12","remote_battery","3.33223"
"11/10/2019 - 07:12","remote_temp_raw","609"
"11/10/2019 - 07:12","remote_soil_capacitive","2.11406"
"11/10/2019 - 07:12","gateway_humidity","59.0277"
"11/10/2019 - 07:12","remote_soil_ec","0"
"11/10/2019 - 07:14","gateway_temp","21.7994"
"11/10/2019 - 07:14","remote_e_raw","4095"
"11/10/2019 - 07:14","remote_soil_temp","20.9"
"11/10/2019 - 07:14","gateway_pressure","1023.68"
"11/10/2019 - 07:14","remote_ec_raw","0"
"11/10/2019 - 07:14","remote_vwc","0.497181"
"11/10/2019 - 07:14","remote_battery","3.35801"
"11/10/2019 - 07:14","remote_temp_raw","609"
"11/10/2019 - 07:14","remote_soil_capacitive","2.06894"
"11/10/2019 - 07:14","gateway_humidity","59.0152"
"11/10/2019 - 07:14","remote_soil_ec","0"
"11/10/2019 - 07:15","gateway_temp","21.7537"
"11/10/2019 - 07:15","remote_e_raw","4095"
"11/10/2019 - 07:15","remote_soil_temp","20.9"
"11/10/2019 - 07:15","gateway_pressure","1023.65"
"11/10/2019 - 07:15","remote_ec_raw","0"
"11/10/2019 - 07:15","remote_vwc","0.497181"
"11/10/2019 - 07:15","remote_battery","3.32578"
"11/10/2019 - 07:15","remote_temp_raw","609"
"11/10/2019 - 07:15","remote_soil_capacitive","2.11728"
"11/10/2019 - 07:15","gateway_humidity","58.966"
"11/10/2019 - 07:15","remote_soil_ec","0"
"11/10/2019 - 07:17","gateway_temp","21.7436"
"11/10/2019 - 07:17","remote_e_raw","4095"
"11/10/2019 - 07:17","remote_soil_temp","20.9"
"11/10/2019 - 07:17","gateway_pressure","1023.7"
"11/10/2019 - 07:17","remote_ec_raw","0"
"11/10/2019 - 07:17","remote_vwc","0.497181"
"11/10/2019 - 07:17","remote_battery","3.26133"
"11/10/2019 - 07:17","remote_temp_raw","609"
"11/10/2019 - 07:17","remote_soil_capacitive","2.05928"
"11/10/2019 - 07:17","gateway_humidity","58.5351"
"11/10/2019 - 07:17","remote_soil_ec","0"
"11/10/2019 - 07:19","gateway_temp","21.8096"
"11/10/2019 - 07:19","remote_e_raw","4095"
"11/10/2019 - 07:19","remote_soil_temp","20.9"
"11/10/2019 - 07:19","gateway_pressure","1023.64"
"11/10/2019 - 07:19","remote_ec_raw","0"
"11/10/2019 - 07:19","remote_vwc","0.497181"
"11/10/2019 - 07:19","remote_battery","3.1582"
"11/10/2019 - 07:19","remote_temp_raw","609"
"11/10/2019 - 07:19","remote_soil_capacitive","2.077"
"11/10/2019 - 07:19","gateway_humidity","58.8703"
"11/10/2019 - 07:19","remote_soil_ec","0"
"11/10/2019 - 07:20","gateway_temp","21.7943"
"11/10/2019 - 07:20","remote_e_raw","4095"
"11/10/2019 - 07:20","remote_soil_temp","20.9"
"11/10/2019 - 07:20","gateway_pressure","1023.59"
"11/10/2019 - 07:20","remote_ec_raw","0"
"11/10/2019 - 07:20","remote_vwc","0.497181"
"11/10/2019 - 07:20","remote_battery","3.2291"
"11/10/2019 - 07:20","remote_temp_raw","609"
"11/10/2019 - 07:20","remote_soil_capacitive","2.048"
"11/10/2019 - 07:20","gateway_humidity","58.8727"
"11/10/2019 - 07:20","remote_soil_ec","0"
"11/10/2019 - 07:22","gateway_temp","21.8096"
"11/10/2019 - 07:22","remote_e_raw","4095"
"11/10/2019 - 07:22","remote_soil_temp","20.9"
"11/10/2019 - 07:22","gateway_pressure","1023.56"
"11/10/2019 - 07:22","remote_ec_raw","0"
"11/10/2019 - 07:22","remote_vwc","0.497181"
"11/10/2019 - 07:22","remote_battery","3.35478"
"11/10/2019 - 07:22","remote_temp_raw","609"
"11/10/2019 - 07:22","remote_soil_capacitive","2.06894"
"11/10/2019 - 07:22","gateway_humidity","59.375"
"11/10/2019 - 07:22","remote_soil_ec","0"
"11/10/2019 - 07:23","gateway_temp","21.8299"
"11/10/2019 - 07:23","remote_e_raw","4095"
"11/10/2019 - 07:23","remote_soil_temp","20.9"
"11/10/2019 - 07:23","gateway_pressure","1023.61"
"11/10/2019 - 07:23","remote_ec_raw","0"
"11/10/2019 - 07:23","remote_vwc","0.497181"
"11/10/2019 - 07:23","remote_battery","3.28711"
"11/10/2019 - 07:23","remote_temp_raw","609"
"11/10/2019 - 07:23","remote_soil_capacitive","2.06572"
"11/10/2019 - 07:23","gateway_humidity","59.4279"
"11/10/2019 - 07:23","remote_soil_ec","0"
"11/10/2019 - 07:25","gateway_temp","21.84"
"11/10/2019 - 07:25","remote_e_raw","4095"
"11/10/2019 - 07:25","remote_soil_temp","20.9"
"11/10/2019 - 07:25","gateway_pressure","1023.71"
"11/10/2019 - 07:25","remote_ec_raw","0"
"11/10/2019 - 07:25","remote_vwc","0.497181"
"11/10/2019 - 07:25","remote_battery","3.36123"
"11/10/2019 - 07:25","remote_temp_raw","609"
"11/10/2019 - 07:25","remote_soil_capacitive","2.08022"
"11/10/2019 - 07:25","gateway_humidity","58.8163"
"11/10/2019 - 07:25","remote_soil_ec","0"
"11/10/2019 - 07:26","gateway_temp","21.8451"
"11/10/2019 - 07:26","remote_e_raw","4095"
"11/10/2019 - 07:26","remote_soil_temp","20.9"
"11/10/2019 - 07:26","gateway_pressure","1023.62"
"11/10/2019 - 07:26","remote_ec_raw","0"
"11/10/2019 - 07:26","remote_vwc","0.497181"
"11/10/2019 - 07:26","remote_battery","3.35478"
"11/10/2019 - 07:26","remote_temp_raw","609"
"11/10/2019 - 07:26","remote_soil_capacitive","2.06894"
"11/10/2019 - 07:26","gateway_humidity","59.0354"
"11/10/2019 - 07:26","remote_soil_ec","0"
"11/10/2019 - 07:28","gateway_temp","21.8604"
"11/10/2019 - 07:28","remote_e_raw","4095"
"11/10/2019 - 07:28","remote_soil_temp","20.9"
"11/10/2019 - 07:28","gateway_pressure","1023.7"
"11/10/2019 - 07:28","remote_ec_raw","0"
"11/10/2019 - 07:28","remote_vwc","0.497181"
"11/10/2019 - 07:28","remote_battery","3.19043"
"11/10/2019 - 07:28","remote_temp_raw","609"
"11/10/2019 - 07:28","remote_soil_capacitive","2.05766"
"11/10/2019 - 07:28","gateway_humidity","59.1621"
"11/10/2019 - 07:28","remote_soil_ec","0"
"11/10/2019 - 07:30","gateway_temp","21.8553"
"11/10/2019 - 07:30","remote_e_raw","4095"
"11/10/2019 - 07:30","remote_soil_temp","20.9"
"11/10/2019 - 07:30","gateway_pressure","1023.69"
"11/10/2019 - 07:30","remote_ec_raw","0"
"11/10/2019 - 07:30","remote_vwc","0.497181"
"11/10/2019 - 07:30","remote_battery","3.1582"
"11/10/2019 - 07:30","remote_temp_raw","609"
"11/10/2019 - 07:30","remote_soil_capacitive","2.0625"
"11/10/2019 - 07:30","gateway_humidity","58.9909"
"11/10/2019 - 07:30","remote_soil_ec","0"
"11/10/2019 - 07:31","gateway_temp","21.8604"
"11/10/2019 - 07:31","remote_e_raw","4095"
"11/10/2019 - 07:31","remote_soil_temp","20.9"
"11/10/2019 - 07:31","gateway_pressure","1023.67"
"11/10/2019 - 07:31","remote_ec_raw","0"
"11/10/2019 - 07:31","remote_vwc","0.497181"
"11/10/2019 - 07:31","remote_battery","3.35478"
"11/10/2019 - 07:31","remote_temp_raw","609"
"11/10/2019 - 07:31","remote_soil_capacitive","2.08022"
"11/10/2019 - 07:31","gateway_humidity","58.7273"
"11/10/2019 - 07:31","remote_soil_ec","0"
"11/10/2019 - 07:33","gateway_temp","21.8705"
"11/10/2019 - 07:33","remote_e_raw","4095"
"11/10/2019 - 07:33","remote_soil_temp","21"
"11/10/2019 - 07:33","gateway_pressure","1023.69"
"11/10/2019 - 07:33","remote_ec_raw","0"
"11/10/2019 - 07:33","remote_vwc","0.497181"
"11/10/2019 - 07:33","remote_battery","3.36123"
"11/10/2019 - 07:33","remote_temp_raw","610"
"11/10/2019 - 07:33","remote_soil_capacitive","2.07539"
"11/10/2019 - 07:33","gateway_humidity","58.5811"
"11/10/2019 - 07:33","remote_soil_ec","0"
"11/10/2019 - 07:34","gateway_temp","21.8756"
"11/10/2019 - 07:34","remote_e_raw","4095"
"11/10/2019 - 07:34","remote_soil_temp","20.9"
"11/10/2019 - 07:34","gateway_pressure","1023.7"
"11/10/2019 - 07:34","remote_ec_raw","0"
"11/10/2019 - 07:34","remote_vwc","0.497181"
"11/10/2019 - 07:34","remote_battery","3.30322"
"11/10/2019 - 07:34","remote_temp_raw","609"
